tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
SMPL,2021,2,2021/04/07 09:31:03.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:31:06.000,,,,,13.0,709.0
SMPL,2021,2,2021/04/07 09:31:06.020,0.006,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.020,0.012,0.5,,,,
SMPL,2021,2,2021/04/07 09:31:06.020,0.225,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.020,0.008,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:06.021,0.008,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.021,0.224,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.021,0.025,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.029,0.018,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.031,0.025,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:06.052,0.023,-0.818,,,,
SMPL,2021,2,2021/04/07 09:31:08.000,,,,,1.0,32.0
SMPL,2021,2,2021/04/07 09:31:09.000,,,,,2.0,100.0
SMPL,2021,2,2021/04/07 09:31:09.810,0.009,-0.818,,,,
SMPL,2021,2,2021/04/07 09:31:09.816,0.009,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:09.816,0.016,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:09.828,0.023,-0.333,,,,
SMPL,2021,2,2021/04/07 09:31:10.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:31:10.018,0.148,0.0,,,,
SMPL,2021,2,2021/04/07 09:31:11.000,,,,,2.0,200.0
SMPL,2021,2,2021/04/07 09:31:12.000,,,,,1.0,100.0
SMPL,2021,2,2021/04/07 09:31:14.000,,,,,2.0,350.0
SMPL,2021,2,2021/04/07 09:31:16.000,,,,,1.0,100.0
