tic,year,quarter,Timestamp_ET,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,Trade_Count,Trade_Volume
TDG,2021,1,2021/02/09 11:03:21.007,0.006,0.0,,,,
TDG,2021,1,2021/02/09 11:03:23.903,0.047,0.0,,,,
TDG,2021,1,2021/02/09 11:03:23.904,0.085,0.0,,,,
TDG,2021,1,2021/02/09 11:03:23.904,0.046,0.0,,,,
TDG,2021,1,2021/02/09 11:03:24.010,0.085,0.0,,,,
TDG,2021,1,2021/02/09 11:03:24.010,0.046,0.0,,,,
TDG,2021,1,2021/02/09 11:03:24.546,0.085,0.0,,,,
TDG,2021,1,2021/02/09 11:03:24.546,0.006,0.0,,,,
TDG,2021,1,2021/02/09 11:03:48.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:03:51.000,,,,,2.0,14.0
TDG,2021,1,2021/02/09 11:03:57.000,,,,,1.0,2.0
TDG,2021,1,2021/02/09 11:04:00.000,,,27.0,83.088,,
TDG,2021,1,2021/02/09 11:04:03.148,0.003,0.0,,,,
TDG,2021,1,2021/02/09 11:04:04.000,,,,,16.0,483.0
TDG,2021,1,2021/02/09 11:04:04.281,0.003,0.0,,,,
TDG,2021,1,2021/02/09 11:04:04.281,0.003,0.0,,,,
TDG,2021,1,2021/02/09 11:04:04.281,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:04:04.288,0.006,0.0,,,,
TDG,2021,1,2021/02/09 11:04:04.293,0.005,-0.333,,,,
TDG,2021,1,2021/02/09 11:04:26.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:04:27.024,0.004,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.024,0.002,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.024,0.004,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.024,0.011,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.024,0.012,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.024,0.015,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.624,0.012,0.0,,,,
TDG,2021,1,2021/02/09 11:04:27.696,0.015,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.000,,,,,2.0,102.0
TDG,2021,1,2021/02/09 11:04:28.025,-2.0,1.0,,,,
TDG,2021,1,2021/02/09 11:04:28.027,0.016,-0.333,,,,
TDG,2021,1,2021/02/09 11:04:28.027,0.014,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.027,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.032,0.014,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.032,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.038,0.014,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.038,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.523,0.014,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.523,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.697,0.016,-0.333,,,,
TDG,2021,1,2021/02/09 11:04:28.697,0.014,0.0,,,,
TDG,2021,1,2021/02/09 11:04:28.697,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:04:42.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:05:00.000,,,12.0,2.739,,
TDG,2021,1,2021/02/09 11:05:21.000,,,,,4.0,121.0
TDG,2021,1,2021/02/09 11:05:21.579,0.009,0.0,,,,
TDG,2021,1,2021/02/09 11:05:21.585,0.021,0.0,,,,
TDG,2021,1,2021/02/09 11:05:22.609,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:05:22.609,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:05:28.000,,,,,1.0,2.0
TDG,2021,1,2021/02/09 11:05:28.007,0.012,0.0,,,,
TDG,2021,1,2021/02/09 11:05:28.029,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:05:28.029,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:05:28.038,0.016,0.0,,,,
TDG,2021,1,2021/02/09 11:05:31.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:05:31.009,0.01,0.0,,,,
TDG,2021,1,2021/02/09 11:05:31.010,0.009,0.0,,,,
TDG,2021,1,2021/02/09 11:05:31.014,0.009,0.0,,,,
TDG,2021,1,2021/02/09 11:05:33.693,0.006,0.0,,,,
TDG,2021,1,2021/02/09 11:05:48.000,,,,,1.0,8.0
TDG,2021,1,2021/02/09 11:05:54.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:05:56.000,,,,,2.0,175.0
TDG,2021,1,2021/02/09 11:06:00.000,,,2.0,16.613,,
TDG,2021,1,2021/02/09 11:06:20.000,,,,,1.0,125.0
TDG,2021,1,2021/02/09 11:06:28.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:06:29.855,0.047,0.0,,,,
TDG,2021,1,2021/02/09 11:06:40.032,0.085,0.0,,,,
TDG,2021,1,2021/02/09 11:07:03.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:07:12.000,,,,,1.0,4.0
TDG,2021,1,2021/02/09 11:07:18.000,,,,,1.0,100.0
TDG,2021,1,2021/02/09 11:07:19.000,,,,,4.0,54.0
TDG,2021,1,2021/02/09 11:07:28.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:07:44.000,,,,,1.0,17.0
TDG,2021,1,2021/02/09 11:08:00.000,,,1.0,,,
TDG,2021,1,2021/02/09 11:08:01.000,,,,,1.0,8.0
TDG,2021,1,2021/02/09 11:08:12.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:08:21.716,0.006,0.0,,,,
TDG,2021,1,2021/02/09 11:08:28.000,,,,,2.0,7.0
TDG,2021,1,2021/02/09 11:08:50.000,,,,,1.0,5.0
TDG,2021,1,2021/02/09 11:09:00.000,,,9.0,0.984,,
TDG,2021,1,2021/02/09 11:09:05.000,,,,,2.0,6.0
TDG,2021,1,2021/02/09 11:09:19.714,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:21.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:09:21.863,0.012,0.0,,,,
TDG,2021,1,2021/02/09 11:09:21.864,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:21.878,0.005,-0.333,,,,
TDG,2021,1,2021/02/09 11:09:21.880,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:28.000,,,,,1.0,2.0
TDG,2021,1,2021/02/09 11:09:28.032,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:28.048,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:30.385,0.005,-0.333,,,,
TDG,2021,1,2021/02/09 11:09:30.387,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:09:33.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:09:56.000,,,,,2.0,2.0
TDG,2021,1,2021/02/09 11:10:00.000,,,2.0,0.004,,
TDG,2021,1,2021/02/09 11:10:26.000,,,,,2.0,27.0
TDG,2021,1,2021/02/09 11:10:28.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:10:30.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:10:39.000,,,,,13.0,112.0
TDG,2021,1,2021/02/09 11:10:39.424,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:10:39.685,0.005,-0.333,,,,
TDG,2021,1,2021/02/09 11:10:40.000,,,,,1.0,99.0
TDG,2021,1,2021/02/09 11:10:59.000,,,,,1.0,39.0
TDG,2021,1,2021/02/09 11:11:00.000,,,3.0,2.025,,
TDG,2021,1,2021/02/09 11:11:05.000,,,,,1.0,5.0
TDG,2021,1,2021/02/09 11:11:05.856,0.012,0.0,,,,
TDG,2021,1,2021/02/09 11:11:09.000,,,,,1.0,27.0
TDG,2021,1,2021/02/09 11:11:17.000,,,,,3.0,12.0
TDG,2021,1,2021/02/09 11:11:17.273,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:11:27.000,,,,,1.0,1.0
TDG,2021,1,2021/02/09 11:11:48.954,0.005,0.0,,,,
TDG,2021,1,2021/02/09 11:12:00.000,,,3.0,16.086,,
TDG,2021,1,2021/02/09 11:12:05.000,,,,,6.0,21.0
TDG,2021,1,2021/02/09 11:12:05.048,0.042,0.0,,,,
TDG,2021,1,2021/02/09 11:12:05.198,0.105,0.0,,,,
