tic,year,quarter,ts_min,Timestamp_ET,Timestamp_UTC,Bid_Ask_Spread,Order_Book_Imbalance,Quote_Revision_Frequency,Quote_Volatility,trade_count,trade_volume,trade_vwap,timestamp_et_full
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.771766,2021-04-20 13:51:12.771766,0.002,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.771766-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.771851,2021-04-20 13:51:12.771851,0.055,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.771851-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.773601,2021-04-20 13:51:12.773601,0.005,-0.5,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.773601-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.774332,2021-04-20 13:51:12.774332,2.0,-1.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.774332-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.778627,2021-04-20 13:51:12.778627,0.005,-0.5,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.778627-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:12.778883,2021-04-20 13:51:12.778883,0.001,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:12.778883-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.617738,2021-04-20 13:51:13.617738,0.003,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.617738-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.626795,2021-04-20 13:51:13.626795,0.003,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.626795-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.626875,2021-04-20 13:51:13.626875,0.002,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.626875-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.627431,2021-04-20 13:51:13.627431,0.002,-0.6,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.627431-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.629250,2021-04-20 13:51:13.629250,-2.0,1.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.629250-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:13.680432,2021-04-20 13:51:13.680432,0.002,-0.333,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:13.680432-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:16.655993,2021-04-20 13:51:16.655993,2.0,-1.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:16.655993-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:21.217230,2021-04-20 13:51:21.217230,,,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:21.217230-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:23.584675,2021-04-20 13:51:23.584675,0.046,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:23.584675-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:23.585432,2021-04-20 13:51:23.585432,0.049,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:23.585432-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:23.645680,2021-04-20 13:51:23.645680,0.001,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:23.645680-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.462373,2021-04-20 13:51:29.462373,0.057,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.462373-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.462423,2021-04-20 13:51:29.462423,0.003,0.6,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.462423-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.462488,2021-04-20 13:51:29.462488,0.001,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.462488-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.462628,2021-04-20 13:51:29.462628,0.002,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.462628-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.462723,2021-04-20 13:51:29.462723,0.001,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.462723-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.463415,2021-04-20 13:51:29.463415,0.004,0.6,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.463415-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.466567,2021-04-20 13:51:29.466567,0.04,-0.333,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.466567-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:29.973654,2021-04-20 13:51:29.973654,0.004,-0.5,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:29.973654-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:30.040457,2021-04-20 13:51:30.040457,0.045,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:30.040457-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:30.094276,2021-04-20 13:51:30.094276,0.102,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:30.094276-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:32.109155,2021-04-20 13:51:32.109155,0.002,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:32.109155-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:32.113265,2021-04-20 13:51:32.113265,0.002,0.0,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:32.113265-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:36.910813,2021-04-20 13:51:36.910813,0.003,-0.6,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:36.910813-04:00
TRV,2021,1,2021-04-20 09:51:00,2021-04-20 09:51:45.253647,2021-04-20 13:51:45.253647,0.003,-0.333,123,46.743,284.0,13830.0,155.0648379031092,2021-04-20 09:51:45.253647-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:02.718047,2021-04-20 13:52:02.718047,0.002,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:02.718047-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:04.129984,2021-04-20 13:52:04.129984,0.002,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:04.129983999-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:04.131617,2021-04-20 13:52:04.131617,0.088,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:04.131617-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:04.147500,2021-04-20 13:52:04.147500,0.002,-0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:04.147500-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.545019,2021-04-20 13:52:17.545019,0.004,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.545019-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.550577,2021-04-20 13:52:17.550577,0.003,0.5,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.550577-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.550808,2021-04-20 13:52:17.550808,-2.0,1.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.550808-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.561789,2021-04-20 13:52:17.561789,0.005,-0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.561789-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.575798,2021-04-20 13:52:17.575798,0.003,0.5,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.575798-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:17.646195,2021-04-20 13:52:17.646195,0.003,-0.6,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:17.646195-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:18.110483,2021-04-20 13:52:18.110483,0.003,-0.778,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:18.110483-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:18.117992,2021-04-20 13:52:18.117992,2.0,-1.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:18.117992-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:18.805721,2021-04-20 13:52:18.805721,0.007,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:18.805721-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:18.806673,2021-04-20 13:52:18.806673,-2.0,1.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:18.806673-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:19.110822,2021-04-20 13:52:19.110822,0.003,0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:19.110822-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:19.359408,2021-04-20 13:52:19.359408,0.003,0.2,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:19.359408-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:19.360010,2021-04-20 13:52:19.360010,0.003,0.2,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:19.360010-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:20.234931,2021-04-20 13:52:20.234931,0.003,0.6,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:20.234931-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:33.465883,2021-04-20 13:52:33.465883,0.003,-0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:33.465883-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:33.466339,2021-04-20 13:52:33.466339,0.003,-0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:33.466339-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:34.273659,2021-04-20 13:52:34.273659,0.003,0.5,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:34.273659-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:34.336218,2021-04-20 13:52:34.336218,0.003,0.5,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:34.336218-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:40.205044,2021-04-20 13:52:40.205044,0.001,0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:40.205044-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:41.026016,2021-04-20 13:52:41.026016,0.001,0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:41.026016-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:44.528555,2021-04-20 13:52:44.528555,0.001,0.333,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:44.528555-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:47.161031,2021-04-20 13:52:47.161031,0.088,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:47.161031-04:00
TRV,2021,1,2021-04-20 09:52:00,2021-04-20 09:52:59.813376,2021-04-20 13:52:59.813376,0.004,0.0,65,30.723,97.0,3958.0,155.41450093481558,2021-04-20 09:52:59.813376-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:00.121158,2021-04-20 13:53:00.121158,,,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:00.121158-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:11.955054,2021-04-20 13:53:11.955054,0.088,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:11.955054-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:12.977991,2021-04-20 13:53:12.977991,0.052,0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:12.977991-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.315314,2021-04-20 13:53:15.315314,0.004,0.6,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.315314-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.315319,2021-04-20 13:53:15.315319,0.002,0.6,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.315319-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.315475,2021-04-20 13:53:15.315475,0.044,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.315475-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.317921,2021-04-20 13:53:15.317921,,,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.317921-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.324421,2021-04-20 13:53:15.324421,0.003,0.6,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.324421-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.325359,2021-04-20 13:53:15.325359,0.005,0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.325359-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.412405,2021-04-20 13:53:15.412405,0.002,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.412405-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:15.414014,2021-04-20 13:53:15.414014,0.004,-0.6,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:15.414014-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:18.550157,2021-04-20 13:53:18.550157,0.003,-0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:18.550157-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:18.552312,2021-04-20 13:53:18.552312,0.003,-0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:18.552312-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:18.665265,2021-04-20 13:53:18.665265,0.003,-0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:18.665265-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:20.222640,2021-04-20 13:53:20.222640,0.003,-0.333,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:20.222640-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:20.360130,2021-04-20 13:53:20.360130,0.003,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:20.360130-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:20.430633,2021-04-20 13:53:20.430633,0.007,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:20.430633-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:20.508814,2021-04-20 13:53:20.508814,0.003,-0.5,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:20.508814-04:00
TRV,2021,1,2021-04-20 09:53:00,2021-04-20 09:53:30.261862,2021-04-20 13:53:30.261862,0.002,0.0,101,53.976,97.0,9871.0,155.44628865363185,2021-04-20 09:53:30.261861999-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:12.028340,2021-04-20 13:54:12.028340,0.088,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:12.028340-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:12.028470,2021-04-20 13:54:12.028470,0.002,-0.333,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:12.028470-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:12.029518,2021-04-20 13:54:12.029518,0.003,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:12.029518-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:12.092127,2021-04-20 13:54:12.092127,0.05,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:12.092127-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.053719,2021-04-20 13:54:13.053719,0.05,0.333,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.053719-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.054420,2021-04-20 13:54:13.054420,0.005,-0.5,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.054420-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.054680,2021-04-20 13:54:13.054680,,,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.054680-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.155671,2021-04-20 13:54:13.155671,0.002,-0.5,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.155671-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.978036,2021-04-20 13:54:13.978036,0.002,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.978036-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:13.979520,2021-04-20 13:54:13.979520,0.004,-0.333,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:13.979520-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:23.954709,2021-04-20 13:54:23.954709,0.003,-0.333,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:23.954709-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:23.966558,2021-04-20 13:54:23.966558,0.005,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:23.966558-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:24.041581,2021-04-20 13:54:24.041581,0.005,0.5,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:24.041581-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:24.042132,2021-04-20 13:54:24.042132,0.004,0.5,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:24.042132-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:25.918850,2021-04-20 13:54:25.918850,0.002,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:25.918850-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:28.764111,2021-04-20 13:54:28.764111,0.005,0.5,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:28.764111-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:29.115502,2021-04-20 13:54:29.115502,0.007,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:29.115502-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:31.980334,2021-04-20 13:54:31.980334,0.011,0.6,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:31.980334-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:36.194355,2021-04-20 13:54:36.194355,0.002,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:36.194355-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:50.023179,2021-04-20 13:54:50.023179,0.061,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:50.023179-04:00
TRV,2021,1,2021-04-20 09:54:00,2021-04-20 09:54:50.388958,2021-04-20 13:54:50.388958,0.002,0.0,94,34.449,130.0,6681.0,155.34534018859452,2021-04-20 09:54:50.388958-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:00.711531,2021-04-20 13:55:00.711531,0.003,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:00.711531-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:02.038161,2021-04-20 13:55:02.038161,0.002,-0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:02.038161-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:10.279197,2021-04-20 13:55:10.279197,0.002,-0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:10.279197-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:21.003654,2021-04-20 13:55:21.003654,0.006,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:21.003654-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:21.003775,2021-04-20 13:55:21.003775,0.037,-0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:21.003775-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:22.820935,2021-04-20 13:55:22.820935,0.008,0.6,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:22.820935-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:22.824378,2021-04-20 13:55:22.824378,0.001,0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:22.824378-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:22.974255,2021-04-20 13:55:22.974255,0.102,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:22.974255-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.469028,2021-04-20 13:55:57.469028,0.002,0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.469028-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.469088,2021-04-20 13:55:57.469088,0.002,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.469088-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.470742,2021-04-20 13:55:57.470742,0.005,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.470742-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474034,2021-04-20 13:55:57.474034,0.003,-0.571,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474034-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474165,2021-04-20 13:55:57.474165,0.003,-0.833,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474165-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474225,2021-04-20 13:55:57.474225,0.004,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474225-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474225,2021-04-20 13:55:57.474225,0.004,1.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474225-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474225,2021-04-20 13:55:57.474225,-2.0,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474225-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474225,2021-04-20 13:55:57.474225,-2.0,1.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474225-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474501,2021-04-20 13:55:57.474501,0.004,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474501-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.474522,2021-04-20 13:55:57.474522,0.002,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.474522-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.476250,2021-04-20 13:55:57.476250,-2.0,1.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.476250-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.478636,2021-04-20 13:55:57.478636,0.038,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.478636-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.504016,2021-04-20 13:55:57.504016,0.002,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.504016-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.504372,2021-04-20 13:55:57.504372,2.0,-1.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.504372-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.504853,2021-04-20 13:55:57.504853,2.0,-1.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.504853-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:57.557473,2021-04-20 13:55:57.557473,0.002,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:57.557473-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:58.818977,2021-04-20 13:55:58.818977,0.002,0.0,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:58.818977-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:58.821598,2021-04-20 13:55:58.821598,0.004,-0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:58.821598-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:58.829252,2021-04-20 13:55:58.829252,0.009,0.6,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:58.829252-04:00
TRV,2021,1,2021-04-20 09:55:00,2021-04-20 09:55:59.211842,2021-04-20 13:55:59.211842,0.002,0.333,88,26.469,115.0,7679.0,155.7781223336372,2021-04-20 09:55:59.211842-04:00
TRV,2021,1,2021-04-20 09:56:00,2021-04-20 09:56:00.029356,2021-04-20 13:56:00.029356,0.003,0.0,162,24.774,147.0,8030.0,156.1185321046077,2021-04-20 09:56:00.029356-04:00
TRV,2021,1,2021-04-20 09:56:00,2021-04-20 09:56:00.030584,2021-04-20 13:56:00.030584,0.004,-0.5,162,24.774,147.0,8030.0,156.1185321046077,2021-04-20 09:56:00.030584-04:00
TRV,2021,1,2021-04-20 09:56:00,2021-04-20 09:56:00.031165,2021-04-20 13:56:00.031165,0.004,-0.667,162,24.774,147.0,8030.0,156.1185321046077,2021-04-20 09:56:00.031165-04:00
TRV,2021,1,2021-04-20 09:56:00,2021-04-20 09:56:00.095087,2021-04-20 13:56:00.095087,0.004,-0.714,162,24.774,147.0,8030.0,156.1185321046077,2021-04-20 09:56:00.095087-04:00
TRV,2021,1,2021-04-20 09:56:00,2021-04-20 09:56:01.141976,2021-04-20 13:56:01.141976,0.002,0.6,162,24.774,147.0,8030.0,156.1185321046077,2021-04-20 09:56:01.141976-04:00
